,Cycle,RecipID,TotalGiftAmt,TotalGiftAvg,TotalGiftCount,TotalGiftAvg.1,DonorCount,MultiCycleDonorCount,RepeatDonorCount,MaleDonorCount,FemaleDonorCount,CycleCands_x,FECCandID,CID_x,FirstLastP,Party,DistIDRunFor,DistIDCurr,CurrCand,CycleCand,CRPICO,RecipCodeCands,NoPacs,curr_cand,incumbent,challenger,open_office,nopacs,republican,democrat,other_party,cand_party,cand_status,run_for_state,run_for_district,presidential_year,label,CID_y,CycleCands_y,AmountRank,AmountRankSimple,10M_amt,1M_to_10M_amt,100K_to_1M_amt,10K_to_100K_amt,1K_to_10K_amt,100_to_1K_amt,10_to_100_amt,1_to_10_amt,0_to_1_amt,senate_seat,presidential_seat,house_seat
73,2010,N00001945,2064620,1084.359243697479,2374,1.2468487394957983,1904,65,381,1110,645,2010,S6MD00140,N00001945,Barbara A Mikulski (D),D,MDS2,MDS2,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MD,S2,0,1,N00001945,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0
74,2010,N00001971,309323,854.4834254143647,414,1.143646408839779,362,99,122,230,90,2010,H6MD07160,N00001971,Elijah E Cummings (D),D,MD07,MD07,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MD,07,0,1,N00001971,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
75,2010,N00002017,158795,1312.3553719008264,162,1.3388429752066116,121,55,64,99,14,2010,H2MD06054,N00002017,Roscoe G Bartlett (R),R,MD06,MD06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MD,06,0,1,N00002017,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
76,2010,N00002073,597865,952.0143312101912,866,1.3789808917197452,628,202,257,448,160,2010,H6VA10050,N00002073,Frank Wolf (R),R,VA10,VA10,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,VA,10,0,1,N00002073,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
77,2010,N00002083,694400,1461.8947368421052,643,1.3536842105263158,475,162,197,316,108,2010,H0VA08040,N00002083,Jim Moran (D),D,VA08,VA08,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,VA,08,0,1,N00002083,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
78,2010,N00002147,114221,727.5222929936306,184,1.1719745222929936,157,67,71,99,46,2010,H6VA01117,N00002147,Bobby Scott (D),D,VA03,VA03,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,VA,03,0,1,N00002147,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
79,2010,N00002167,3400,1700.0,2,1.0,2,0,0,2,0,2010,H6VA05068,N00002167,Virgil H Goode Jr (3),3,VA05,    , ,Y,C,3C, ,0,0,1,0,0,0,0,1,Other,Challenger,VA,05,0,0,N00002167,2010,0.001503907727299,3.0,0,0,0,0,1,0,0,0,0,0,0,1
80,2010,N00002171,894543,839.9464788732395,1350,1.267605633802817,1065,2,206,776,245,2010,H2VA09010,N00002171,Rick Boucher (D),D,VA09,VA09,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,VA,09,0,0,N00002171,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
81,2010,N00002198,447249,1149.7403598971723,507,1.3033419023136248,389,177,211,270,70,2010,H6WV04057,N00002198,Nick Rahall (D),D,WV03,WV03,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,WV,03,0,1,N00002198,2010,0.5475141760275783,3.0,0,0,1,0,0,0,0,0,0,0,0,1
82,2010,N00002213,14196694,16721.665488810366,1071,1.2614840989399294,849,171,276,628,201,2010,S4WV00084,N00002213,John R Raese (R),R,WVS1,    ,Y,Y,O,RL, ,1,0,0,1,0,1,0,0,Republican,Lose,WV,S1,0,0,N00002213,2010,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0
83,2010,N00002214,615194,1447.515294117647,635,1.4941176470588236,425,0,107,323,83,2010,H2WV01029,N00002214,Alan B Mollohan (D),D,WV01,WV01, ,Y,I,DL, ,0,1,0,0,0,0,1,0,Democrat,Lose,WV,01,0,0,N00002214,2010,0.4613751994912224,3.0,0,0,1,0,0,0,0,0,0,0,0,1
84,2010,N00002221,5392814,1026.616028935846,7156,1.3622691795164668,5253,1182,1950,3668,1206,2010,S4NC00089,N00002221,Richard Burr (R),R,NCS2,NCS2,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NC,S2,0,1,N00002221,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0
85,2010,N00002247,99843,693.3541666666666,170,1.1805555555555556,144,46,56,113,20,2010,H4NC06011,N00002247,Howard Coble (R),R,NC06,NC06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NC,06,0,1,N00002247,2010,1.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1
86,2010,N00002260,378412,666.2183098591549,742,1.306338028169014,568,343,363,323,192,2010,H6NC04037,N00002260,David Price (D),D,NC04,NC04,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NC,04,0,1,N00002260,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
87,2010,N00002269,418927,1105.3482849604222,579,1.5277044854881263,379,3,128,269,87,2010,H6NC02080,N00002269,Bob Etheridge (D),D,NC02,NC02,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,NC,02,0,0,N00002269,2010,0.7803834418112522,3.0,0,0,1,0,0,0,0,0,0,0,0,1
88,2010,N00002299,292216,896.3680981595093,484,1.4846625766871169,326,170,191,256,67,2010,H2NC01081,N00002299,Walter B Jones Jr (R),R,NC03,NC03,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NC,03,0,1,N00002299,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
89,2010,N00002327,417924,861.6989690721649,748,1.5422680412371137,485,117,203,385,75,2010,H4NC09106,N00002327,Sue Myrick (R),R,NC09,NC09,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,NC,09,0,1,N00002327,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
90,2010,N00002328,124405,782.4213836477987,171,1.0754716981132075,159,34,42,114,35,2010,H2NC12021,N00002328,Melvin L Watt (D),D,NC12,NC12,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NC,12,0,1,N00002328,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
91,2010,N00002356,586847,778.3116710875331,914,1.2122015915119364,754,382,410,512,187,2010,H8NC07044,N00002356,Mike McIntyre (D),D,NC07,NC07,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,NC,07,0,1,N00002356,2010,0.9639357887526836,2.0,0,0,1,0,0,0,0,0,0,0,0,1
92,2010,N00002361,8532,8532.0,62,62.0,1,1,1,1,0,2010,S8NC00270,N00002361,Marcus W Williams (D),D,NCS2,    , ,Y,C,DL, ,0,0,1,0,0,0,1,0,Democrat,Lose,NC,S2,0,0,N00002361,2010,0.0015821053720747,3.0,0,0,0,0,1,0,0,0,0,1,0,0
93,2010,N00002408,1082818,1008.2104283054005,1250,1.1638733705772812,1074,271,345,761,238,2010,H2SC02042,N00002408,James E Clyburn (D),D,SC06,SC06,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,SC,06,0,1,N00002408,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
94,2010,N00002428,122917,650.3544973544973,220,1.164021164021164,189,0,30,171,12,2010,H0SC01071,N00002428,Henry Brown (R),R,SC01,SC01, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,SC,01,0,0,N00002428,2010,0.1437044190304274,3.0,0,0,1,0,0,0,0,0,0,0,0,1
95,2010,N00002444,10376,3458.6666666666665,3,1.0,3,0,0,1,2,2010,H6SC01136,N00002444,Ben Frasier (D),D,SC01,    ,Y,Y,O,DL, ,1,0,0,1,0,0,1,0,Democrat,Lose,SC,01,0,0,N00002444,2010,0.0121307634571272,3.0,0,0,0,1,0,0,0,0,0,0,0,1
96,2010,N00002460,428592,1174.2246575342465,548,1.501369863013699,365,0,118,283,74,2010,H2SC04022,N00002460,Bob Inglis (R),R,SC04,SC04, ,Y,I,RL,Y,0,1,0,0,1,1,0,0,Republican,Lose,SC,04,0,0,N00002460,2010,0.6415356428648409,3.0,0,0,1,0,0,0,0,0,0,0,0,1
97,2010,N00002472,1887003,1104.8026932084308,2337,1.3682669789227166,1708,49,468,1296,307,2010,S4SC00083,N00002472,James W DeMint (R),R,SCS1,SCS1,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,SC,S1,0,1,N00002472,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0
98,2010,N00002492,802293,959.6806220095692,1154,1.3803827751196172,836,0,234,627,200,2010,H2SC05052,N00002492,John M Spratt Jr (D),D,SC05,SC05,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,SC,05,0,0,N00002492,2010,0.770445850330729,3.0,0,0,1,0,0,0,0,0,0,0,0,1
99,2010,N00002544,45536,785.1034482758621,73,1.2586206896551724,58,1,11,38,17,2010,H0SC04232,N00002544,Christina Jeffrey (R),R,SC04,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,SC,04,0,0,N00002544,2010,0.0681603180495515,3.0,0,0,0,1,0,0,0,0,0,0,0,1
100,2010,N00002574,3250,464.2857142857143,7,1.0,7,0,0,6,0,2010,H0GA09121,N00002574,Bert Loftman (R),R,GA09,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,GA,09,0,0,N00002574,2010,0.0036339606481196,3.0,0,0,0,0,1,0,0,0,0,0,0,1
101,2010,N00002577,307500,907.0796460176992,386,1.1386430678466075,339,84,97,219,88,2010,H6GA05217,N00002577,John Lewis (D),D,GA05,GA05,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,GA,05,0,1,N00002577,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
102,2010,N00002593,3308463,929.6046642315256,4423,1.2427648215790952,3559,1024,1324,2756,763,2010,S6GA00119,N00002593,Johnny Isakson (R),R,GAS2,GAS2,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,GA,S2,0,1,N00002593,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0
103,2010,N00002599,23050,470.4081632653061,55,1.1224489795918366,49,0,4,40,5,2010,H0GA04023,N00002599,John Linder (R),R,GA07,GA07, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,GA,07,0,0,N00002599,2010,0.1250115249236643,3.0,0,0,0,1,0,0,0,0,0,0,0,1
104,2010,N00002656,364869,923.7189873417722,482,1.220253164556962,395,213,227,300,78,2010,H2GA01157,N00002656,Jack Kingston (R),R,GA01,GA01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,GA,01,0,1,N00002656,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
105,2010,N00002674,583274,1076.1512915129151,697,1.2859778597785978,542,179,219,377,108,2010,H2GA02031,N00002674,Sanford D Bishop Jr (D),D,GA02,GA02,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,GA,02,0,1,N00002674,2010,0.7527077652500126,3.0,0,0,1,0,0,0,0,0,0,0,0,1
106,2010,N00002713,681417,1341.3720472440946,665,1.309055118110236,508,94,170,362,104,2010,H2FL03056,N00002713,Corrine Brown (D),D,FL03,FL03,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,FL,03,0,1,N00002713,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
107,2010,N00002743,808112,900.9052396878484,1162,1.2954292084726868,897,0,204,665,172,2010,H6FL00046,N00002743,Allen Boyd (D),D,FL02,FL02,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,FL,02,0,0,N00002743,2010,0.8883455976923804,3.0,0,0,1,0,0,0,0,0,0,0,0,1
108,2010,N00002782,165331,661.324,300,1.2,250,60,82,191,42,2010,H8FL06056,N00002782,Cliff Stearns (R),R,FL06,FL06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,FL,06,0,1,N00002782,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
109,2010,N00002793,353152,720.7183673469387,606,1.236734693877551,490,186,217,396,83,2010,H2FL08055,N00002793,John L Mica (R),R,FL07,FL07,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,FL,07,0,1,N00002793,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
110,2010,N00002836,32900,996.969696969697,58,1.7575757575757576,33,0,19,24,3,2010,H6FL19046,N00002836,Ben Graber (D),D,FL19,    , ,Y,O,DL, ,0,0,0,1,0,0,1,0,Democrat,Lose,FL,19,0,0,N00002836,2010,0.0248256170184509,3.0,0,0,0,1,0,0,0,0,0,0,0,1
111,2010,N00002858,1149337,1026.19375,1435,1.28125,1120,341,458,797,308,2010,H0FL18025,N00002858,Ileana Ros-Lehtinen (R),R,FL18,FL18,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,FL,18,0,1,N00002858,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
112,2010,N00002872,164050,1079.2763157894738,202,1.3289473684210529,152,5,30,114,32,2010,H2FL19037,N00002872,Lincoln Diaz-Balart (R),R,FL21,FL21, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,FL,21,0,0,N00002872,2010,0.5381970644392974,3.0,0,0,1,0,0,0,0,0,0,0,0,1
113,2010,N00002884,320819,1041.62012987013,361,1.172077922077922,308,136,158,242,60,2010,H2FL23021,N00002884,Alcee L Hastings (D),D,FL23,FL23,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,FL,23,0,1,N00002884,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
114,2010,N00002905,93500,899.0384615384615,126,1.2115384615384617,104,0,13,74,23,2010,H6FL19038,N00002905,Robert Wexler (D),D,FL19,    , ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,FL,19,0,0,N00002905,2010,0.0705530453259928,3.0,0,0,0,1,0,0,0,0,0,0,0,1
115,2010,N00002942,12015108,1754.0303649635036,9180,1.34014598540146,6850,237,2035,4518,1626,2010,S6FL00160,N00002942,Charlie Crist (I),I,FLS2,    ,Y,Y,O,3L, ,1,0,0,1,0,0,0,1,Other,Lose,FL,S2,0,0,N00002942,2010,0.5104542989679527,3.0,1,0,0,0,0,0,0,0,0,1,0,0
116,2010,N00003028,338917,1059.115625,443,1.384375,320,122,156,257,61,2010,H6AL04098,N00003028,Robert B Aderholt (R),R,AL04,AL04,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,AL,04,0,1,N00003028,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
117,2010,N00003085,4050,506.25,10,1.25,8,0,2,4,1,2010,H0AL07177,N00003085,Don Chamberlain (R),R,AL07,    ,Y,Y,O,RL, ,1,0,0,1,0,1,0,0,Republican,Lose,AL,07,0,0,N00003085,2010,0.0032435809133283,3.0,0,0,0,0,1,0,0,0,0,0,0,1
118,2010,N00003105,590082,1044.3929203539824,719,1.272566371681416,565,247,271,372,152,2010,H2TN06030,N00003105,Marsha Blackburn (R),R,TN07,TN07,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TN,07,0,1,N00003105,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
119,2010,N00003126,84000,770.6422018348624,145,1.3302752293577982,109,0,33,91,15,2010,H4TN04015,N00003126,Bart Gordon (D),D,TN06,TN06, ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,TN,06,0,0,N00003126,2010,0.1187290898991226,3.0,0,0,0,1,0,0,0,0,0,0,0,1
120,2010,N00003132,606166,971.4198717948718,928,1.4871794871794872,624,358,402,435,148,2010,H2TN05131,N00003132,Jim Cooper (D),D,TN05,TN05,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,TN,05,0,1,N00003132,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
121,2010,N00003209,120058,745.7018633540373,183,1.1366459627329193,161,68,76,140,16,2010,H8TN02069,N00003209,John J Duncan Jr (R),R,TN02,TN02,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,TN,02,0,1,N00003209,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
122,2010,N00003225,570919,1008.690812720848,710,1.254416961130742,566,190,248,392,112,2010,H6TN09068,N00003225,Steve Cohen (D),D,TN09,TN09,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,TN,09,0,1,N00003225,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
123,2010,N00003254,61075,763.4375,85,1.0625,80,1,4,72,4,2010,H8TN08033,N00003254,John Tanner (D),D,TN08,TN08, ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,TN,08,0,0,N00003254,2010,0.0303286869900733,3.0,0,0,0,1,0,0,0,0,0,0,0,1
124,2010,N00003264,606730,915.1282051282052,945,1.4253393665158371,663,0,198,505,102,2010,H4TN06051,N00003264,Lincoln Davis (D),D,TN04,TN04,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,TN,04,0,0,N00003264,2010,0.9341982490230436,3.0,0,0,1,0,0,0,0,0,0,0,0,1
125,2010,N00003288,685756,1113.2402597402595,754,1.224025974025974,616,165,211,417,126,2010,H4MS02068,N00003288,Bennie G Thompson (D),D,MS02,MS02,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MS,02,0,1,N00003288,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
126,2010,N00003350,260543,1029.8142292490118,301,1.1897233201581028,253,23,54,182,41,2010,H8MS05047,N00003350,Gene Taylor (D),D,MS04,MS04,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,MS,04,0,0,N00003350,2010,0.3905378039658901,3.0,0,0,1,0,0,0,0,0,0,0,0,1
127,2010,N00003437,277570,799.9135446685879,411,1.1844380403458212,347,0,38,257,63,2010,S8KY00118,N00003437,Jim Bunning (R),R,KYS2,KYS2, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,KY,S2,0,0,N00003437,2010,0.0557039728289358,3.0,0,0,1,0,0,0,0,0,0,1,0,0
128,2010,N00003467,362651,969.6550802139036,447,1.195187165775401,374,139,160,272,68,2010,H4KY01040,N00003467,Ed Whitfield (R),R,KY01,KY01,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,KY,01,0,1,N00003467,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
129,2010,N00003473,349778,1240.3475177304963,360,1.2765957446808511,282,128,145,219,48,2010,H0KY05015,N00003473,Hal Rogers (R),R,KY05,KY05,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,KY,05,0,1,N00003473,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
130,2010,N00003522,130539,876.1006711409397,189,1.2684563758389262,149,77,88,93,42,2010,H2OH09031,N00003522,Marcy Kaptur (D),D,OH09,OH09,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,OH,09,0,1,N00003522,2010,0.8877607230538006,3.0,0,0,1,0,0,0,0,0,0,0,0,1
131,2010,N00003528,246372,876.7686832740213,330,1.1743772241992882,281,87,104,219,50,2010,H6OH06095,N00003528,Charlie Wilson (D),D,OH06,OH06,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,OH,06,0,0,N00003528,2010,0.695361098253497,3.0,0,0,1,0,0,0,0,0,0,0,0,1
132,2010,N00003545,574916,1249.817391304348,635,1.3804347826086956,460,104,167,362,83,2010,H4OH19036,N00003545,Steve LaTourette (R),R,OH14,OH14,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OH,14,0,1,N00003545,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
133,2010,N00003572,228913,538.6188235294118,545,1.2823529411764707,425,95,134,199,153,2010,H6OH23033,N00003572,Dennis J Kucinich (D),D,OH10,OH10,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,OH,10,0,1,N00003572,2010,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1
134,2010,N00003572,228913,538.6188235294118,545,1.2823529411764707,425,95,134,199,153,2010,P40002545,N00003572,Dennis J Kucinich (D),D,OH10,OH10, ,Y,I,DW, ,0,1,0,0,0,0,1,0,Democrat,Win,OH,10,0,1,N00003572,2010,1.0,2.0,0,0,1,0,0,0,0,0,0,0,0,1
135,2010,N00003675,3209554,1020.8505089058524,4226,1.344147582697201,3144,1359,1601,2462,560,2010,H0OH08029,N00003675,John Boehner (R),R,OH08,OH08,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,OH,08,0,1,N00003675,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
136,2010,N00003682,10998813,1498.680065404006,9999,1.3624471998909933,7339,2250,3197,5370,1607,2010,S0OH00133,N00003682,Rob Portman (R),R,OHS2,    ,Y,Y,O,RW, ,1,0,0,1,0,1,0,0,Republican,Win,OH,S2,0,1,N00003682,2010,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0
137,2010,N00003689,915039,1331.934497816594,1011,1.4716157205240177,687,303,383,517,136,2010,H8OH01043,N00003689,Steve Chabot (R),R,OH01,    ,Y,Y,C,RW, ,1,0,1,0,0,1,0,0,Republican,Win,OH,01,0,1,N00003689,2010,0.8472434281248756,3.0,0,0,1,0,0,0,0,0,0,0,0,1
138,2010,N00003762,789148,554.1769662921348,2028,1.4241573033707866,1424,166,490,1091,240,2010,S8IN00049,N00003762,Evan Bayh (D),D,INS2,INS2, ,Y,I,DI, ,0,1,0,0,0,0,1,0,Democrat,Incumbent,IN,S2,0,0,N00003762,2010,0.4535130034400756,3.0,0,0,1,0,0,0,0,0,0,1,0,0
139,2010,N00003765,1477361,1030.2377963737797,2141,1.49302649930265,1434,140,480,1024,353,2010,H8IN02060,N00003765,Mike Pence (R),R,IN06,IN06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,IN,06,0,1,N00003765,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1
140,2010,N00003790,46312,482.4166666666667,103,1.0729166666666667,96,0,7,72,20,2010,H0IN07207,N00003790,Marvin B Scott (R),R,IN07,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,IN,07,0,0,N00003790,2010,0.0930456830355169,3.0,0,0,0,1,0,0,0,0,0,0,0,1
141,2010,N00003796,8058,537.2,21,1.4,15,3,4,15,0,2010,H8IN01096,N00003796,Mark Leyva (R),R,IN01,    ,Y,Y,C,RL, ,1,0,1,0,0,1,0,0,Republican,Lose,IN,01,0,0,N00003796,2010,0.0271864182619315,3.0,0,0,0,0,1,0,0,0,0,0,0,1
142,2010,N00003813,296398,994.6241610738256,337,1.1308724832214765,298,141,158,238,34,2010,H4IN01012,N00003813,Pete Visclosky (D),D,IN01,IN01,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,IN,01,0,1,N00003813,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
143,2010,N00003825,38179,2727.0714285714284,18,1.2857142857142858,14,0,4,8,5,2010,H0IN03149,N00003825,Phil Troyer (R),R,IN03,    , ,Y,C,RL, ,0,0,1,0,0,1,0,0,Republican,Lose,IN,03,0,0,N00003825,2010,0.0644478993114461,3.0,0,0,0,1,0,0,0,0,0,0,0,1
144,2010,N00003844,176575,813.7096774193549,348,1.6036866359447004,217,0,63,149,56,2010,H4IN04099,N00003844,Mark E Souder (R),R,IN03,    , ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,IN,03,0,0,N00003844,2010,0.2980666811838602,3.0,0,0,1,0,0,0,0,0,0,0,0,1
145,2010,N00003845,1740078,1250.9547088425593,1569,1.1279654924514737,1391,133,250,1074,295,2010,S0IN00053,N00003845,Dan Coats (R),R,INS2,    ,Y,Y,O,RW, ,1,0,0,1,0,1,0,0,Republican,Win,IN,S2,0,1,N00003845,2010,1.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0
146,2010,N00003875,813592,1057.9869960988296,1207,1.5695708712613785,769,201,372,553,188,2010,H8IN09032,N00003875,Baron Hill (D),D,IN09,IN09,Y,Y,I,DL, ,1,1,0,0,0,0,1,0,Democrat,Lose,IN,09,0,0,N00003875,2010,0.5752205882352941,3.0,0,0,1,0,0,0,0,0,0,0,0,1
147,2010,N00003884,5150,858.3333333333334,6,1.0,6,0,0,5,1,2010,S8IN00080,N00003884,Rebecca Sink-Burris (L),L,INS2,    ,Y,Y,O,3L, ,1,0,0,1,0,0,0,1,Other,Lose,IN,S2,0,0,N00003884,2010,0.0029596374415399,3.0,0,0,0,0,1,0,0,0,0,1,0,0
148,2010,N00003897,58881,718.060975609756,96,1.170731707317073,82,0,10,63,15,2010,S0IN00137,N00003897,John Hostettler (R),R,INS2,    , ,Y,O,RL, ,0,0,0,1,0,1,0,0,Republican,Lose,IN,S2,0,0,N00003897,2010,0.0338381382903525,3.0,0,0,0,1,0,0,0,0,0,1,0,0
149,2010,N00003924,90153,842.5514018691589,129,1.205607476635514,107,0,13,87,14,2010,H2IN05025,N00003924,Steve Buyer (R),R,IN04,IN04, ,Y,I,RI, ,0,1,0,0,0,1,0,0,Republican,Incumbent,IN,04,0,0,N00003924,2010,0.1243939189058666,3.0,0,0,0,1,0,0,0,0,0,0,0,1
150,2010,N00003950,778545,890.7837528604119,1128,1.2906178489702518,874,294,370,625,208,2010,H2MI17023,N00003950,Sander Levin (D),D,MI12,MI12,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MI,12,0,1,N00003950,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
151,2010,N00004005,274950,1165.042372881356,305,1.2923728813559323,236,0,51,150,66,2010,H6MI15127,N00004005,Carolyn Cheeks Kilpatrick (D),D,MI13,MI13, ,Y,I,DL, ,0,1,0,0,0,0,1,0,Democrat,Lose,MI,13,0,0,N00004005,2010,0.9084721345708424,3.0,0,0,1,0,0,0,0,0,0,0,0,1
152,2010,N00004029,510969,1120.546052631579,528,1.1578947368421053,456,77,128,337,75,2010,H6MI01028,N00004029,John Conyers Jr (D),D,MI14,MI14,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MI,14,0,1,N00004029,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
153,2010,N00004070,100466,913.3272727272728,156,1.4181818181818182,110,5,30,71,15,2010,H6MI07108,N00004070,Dale E Kildee (D),D,MI05,MI05,Y,Y,I,DW, ,1,1,0,0,0,0,1,0,Democrat,Win,MI,05,0,1,N00004070,2010,0.7663602730844045,3.0,0,0,1,0,0,0,0,0,0,0,0,1
154,2010,N00004133,513421,1008.6856581532415,715,1.4047151277013752,509,303,327,363,133,2010,H6MI04113,N00004133,Fred Upton (R),R,MI06,MI06,Y,Y,I,RW, ,1,1,0,0,0,1,0,0,Republican,Win,MI,06,0,1,N00004133,2010,1.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1
